2023-03-26 22:09:12,027	32k	INFO	====> Epoch: 253
2023-03-26 22:09:25,896	32k	INFO	====> Epoch: 254
2023-03-26 22:09:39,872	32k	INFO	====> Epoch: 255
2023-03-26 22:09:54,355	32k	INFO	====> Epoch: 256
2023-03-26 22:10:09,078	32k	INFO	====> Epoch: 257
2023-03-26 22:10:23,415	32k	INFO	====> Epoch: 258
2023-03-26 22:10:38,030	32k	INFO	====> Epoch: 259
2023-03-26 22:10:52,263	32k	INFO	====> Epoch: 260
2023-03-26 22:11:06,629	32k	INFO	====> Epoch: 261
2023-03-26 22:11:21,236	32k	INFO	====> Epoch: 262
2023-03-26 22:11:30,458	32k	INFO	Train Epoch: 263 [50%]
2023-03-26 22:11:30,459	32k	INFO	[2.282726764678955, 2.5324652194976807, 12.85746955871582, 17.972787857055664, 0.8365126252174377, 4200, 9.67778493378295e-05]
2023-03-26 22:11:35,917	32k	INFO	====> Epoch: 263
2023-03-26 22:11:50,013	32k	INFO	====> Epoch: 264
2023-03-26 22:12:04,684	32k	INFO	====> Epoch: 265
2023-03-26 22:12:18,542	32k	INFO	====> Epoch: 266
2023-03-26 22:12:32,894	32k	INFO	====> Epoch: 267
2023-03-26 22:12:47,160	32k	INFO	====> Epoch: 268
2023-03-26 22:13:01,374	32k	INFO	====> Epoch: 269
2023-03-26 22:13:15,581	32k	INFO	====> Epoch: 270
2023-03-26 22:13:29,891	32k	INFO	====> Epoch: 271
2023-03-26 22:13:44,412	32k	INFO	====> Epoch: 272
2023-03-26 22:13:58,507	32k	INFO	====> Epoch: 273
2023-03-26 22:14:12,580	32k	INFO	====> Epoch: 274
2023-03-26 22:14:26,642	32k	INFO	====> Epoch: 275
2023-03-26 22:14:31,901	32k	INFO	Train Epoch: 276 [0%]
2023-03-26 22:14:31,902	32k	INFO	[2.2692742347717285, 2.4814748764038086, 12.90841293334961, 18.249467849731445, 0.4898422658443451, 4400, 9.662070322661676e-05]
2023-03-26 22:14:41,270	32k	INFO	====> Epoch: 276
2023-03-26 22:14:55,481	32k	INFO	====> Epoch: 277
2023-03-26 22:15:09,827	32k	INFO	====> Epoch: 278
2023-03-26 22:15:23,977	32k	INFO	====> Epoch: 279
2023-03-26 22:15:38,141	32k	INFO	====> Epoch: 280
2023-03-26 22:15:52,462	32k	INFO	====> Epoch: 281
2023-03-26 22:16:06,816	32k	INFO	====> Epoch: 282
2023-03-26 22:16:21,086	32k	INFO	====> Epoch: 283
2023-03-26 22:16:35,377	32k	INFO	====> Epoch: 284
2023-03-26 22:16:49,713	32k	INFO	====> Epoch: 285
2023-03-26 22:17:03,540	32k	INFO	====> Epoch: 286
2023-03-26 22:17:17,964	32k	INFO	====> Epoch: 287
2023-03-26 22:17:27,309	32k	INFO	Train Epoch: 288 [50%]
